id,name,premium,coverageLimits,type,createdAt
741d2e99-fe7d-4b5b-8371-b8e2466a6e37,Basic Plan,10709.625051052997,"{'tripCancellation': 5510.525898282189, 'medicalExpenses': 19535.728101069453, 'baggageLoss': 2506.5838023726456, 'travelDelay': 621.1390110052029, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.259917
c108b3c9-6872-40e3-9aef-1aec9abbd371,Elite Plan,6329.643111997475,"{'tripCancellation': 3590.8358480955976, 'medicalExpenses': 35609.80860216978, 'baggageLoss': 2729.971887213604, 'travelDelay': 531.688526112267, 'adventureActivities': True, 'luxuryAccommodation': True, 'vipAssistance': False, 'conciergeServices': True}",home,2025-04-20 13:01:47.259992
047c7b11-6aff-44e8-878a-db9b301aff0d,Elite Plan,38570.34673828313,"{'tripCancellation': 7329.148043481502, 'medicalExpenses': 23553.377738152445, 'baggageLoss': 4858.893929022094, 'travelDelay': 127.71642169123925, 'adventureActivities': None, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.260068
f1dfa3dc-5bfe-4dd3-a6cf-cba8befd4d52,Premium Plan,42027.724571198254,"{'tripCancellation': 3657.8367657201, 'medicalExpenses': 8814.581604416939, 'baggageLoss': 1375.096864082724, 'travelDelay': 444.82899896265815, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': False}",home,2025-04-20 13:01:47.260640
29f187bb-e85e-43b4-81cb-5600a93dd473,Elite Plan,20670.026487623625,"{'tripCancellation': 4150.6051438422965, 'medicalExpenses': 24530.13125399544, 'baggageLoss': 1097.5879059685417, 'travelDelay': 232.23647244419436, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': True}",home,2025-04-20 13:01:47.260778
13b1a73a-dd9b-4a6f-bbdc-8bd175e7a8c4,Elite Plan,45989.83241219721,"{'tripCancellation': 3301.428182972082, 'medicalExpenses': 10339.83525744381, 'baggageLoss': 1403.1474458433117, 'travelDelay': 209.6918770979002, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': False}",travel,2025-04-20 13:01:47.261001
5cac26f1-8de7-48c2-a031-a3476130f7c8,Premium Plan,39544.98409101325,"{'tripCancellation': 1440.7827979538695, 'medicalExpenses': 42563.689180149755, 'baggageLoss': 2448.7102101240016, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': True, 'vipAssistance': True, 'conciergeServices': None}",travel,2025-04-20 13:01:47.261731
c4f43eba-c81b-435b-a334-97f2422af873,Premium Plan,41747.50312875606,"{'tripCancellation': 2712.2830080839435, 'medicalExpenses': 43738.66785552554, 'baggageLoss': 1050.6767710572112, 'travelDelay': 641.9011069415069, 'adventureActivities': False, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.261826
3f6925be-4fb0-4f53-9f8b-c30cb72fcd34,Basic Plan,19980.728907708748,"{'tripCancellation': 1570.9716736093596, 'medicalExpenses': 13071.752901366399, 'baggageLoss': 4093.0550184169037, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.261861
ec050e2b-e1eb-429d-ac4c-9fe44786830c,Basic Plan,8767.771249033442,"{'tripCancellation': 6758.643255057838, 'medicalExpenses': 48415.66879203192, 'baggageLoss': 3737.5286031280734, 'travelDelay': 337.0838289794798, 'adventureActivities': True, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': True}",travel,2025-04-20 13:01:47.262675
fef6053b-d3df-46ac-a254-531042619e6a,Premium Plan,20543.681430052766,"{'tripCancellation': 2564.0521571073573, 'medicalExpenses': 36715.55810693516, 'baggageLoss': 1444.09530404012, 'travelDelay': 423.959631950317, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': None, 'conciergeServices': False}",home,2025-04-20 13:01:47.264673
358ace06-d905-497d-b10b-4bed1d1fdf66,Elite Plan,20103.24122531599,"{'tripCancellation': 7338.2898011058915, 'medicalExpenses': 26056.458682910605, 'baggageLoss': 4112.821102683053, 'travelDelay': 328.36396983876904, 'adventureActivities': None, 'luxuryAccommodation': True, 'vipAssistance': True, 'conciergeServices': None}",travel,2025-04-20 13:01:47.265292
732d0550-74d6-4042-aaac-e8f03d30761c,Basic Plan,48174.99365207666,"{'tripCancellation': 5370.072832509837, 'medicalExpenses': 39861.24726188679, 'baggageLoss': 2075.382772148817, 'travelDelay': 213.21094875049792, 'adventureActivities': True, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': None}",travel,2025-04-20 13:01:47.265493
9c5fba2d-a827-46b8-8549-669936972a39,Basic Plan,7358.643032142563,"{'tripCancellation': 2537.9520811608863, 'medicalExpenses': 39558.23173879041, 'baggageLoss': 3594.0615178399726, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': False}",home,2025-04-20 13:01:47.265798
d201a569-0516-4d11-83d8-dfb49b8d8572,Premium Plan,41377.40293959924,"{'tripCancellation': 3444.9659642258384, 'medicalExpenses': 27301.26295664978, 'baggageLoss': 3685.3749718209237, 'travelDelay': 223.64901187873687, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': None}",home,2025-04-20 13:01:47.266024
cb760651-272f-4b4d-bd28-c3cf21ab1968,Premium Plan,21137.475484356182,"{'tripCancellation': 5870.4050996355045, 'medicalExpenses': 20014.805263752347, 'baggageLoss': 3256.818036542344, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.266199
d6d5be09-0760-4517-9e56-aa06b0a506d8,Premium Plan,15441.825501169442,"{'tripCancellation': 9848.374776314118, 'medicalExpenses': 31352.59955157416, 'baggageLoss': 2681.794141781554, 'travelDelay': 499.7650427683269, 'adventureActivities': None, 'luxuryAccommodation': True, 'vipAssistance': False, 'conciergeServices': None}",home,2025-04-20 13:01:47.266643
f6b5c331-e748-4eef-816b-f47a546d8ef0,Elite Plan,36974.29614250362,"{'tripCancellation': 3707.738681715051, 'medicalExpenses': 47903.48421877039, 'baggageLoss': 3771.337610684373, 'travelDelay': 749.032853014199, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': None}",home,2025-04-20 13:01:47.266927
3d222e28-7805-405a-94d2-4043a14ff6f7,Basic Plan,11616.991893352497,"{'tripCancellation': 8760.65466266458, 'medicalExpenses': 28723.34743966774, 'baggageLoss': 616.1586999658398, 'travelDelay': None, 'adventureActivities': True, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': True}",travel,2025-04-20 13:01:47.267031
c9e2a5ca-1cf8-4cc1-93c1-1afdf2c0d283,Premium Plan,20498.43786491423,"{'tripCancellation': 1591.0742660498247, 'medicalExpenses': 8434.111569224338, 'baggageLoss': 4174.784855443002, 'travelDelay': 462.0153815984423, 'adventureActivities': True, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': False}",travel,2025-04-20 13:01:47.267672
fbdc06c4-8537-4378-8be3-faa297a5aa51,Premium Plan,38826.510339234585,"{'tripCancellation': 2085.900113367732, 'medicalExpenses': 31835.83464058554, 'baggageLoss': 1314.1716547484573, 'travelDelay': 857.6308533655344, 'adventureActivities': False, 'luxuryAccommodation': False, 'vipAssistance': None, 'conciergeServices': True}",home,2025-04-20 13:01:47.269292
bc2e05d2-10b6-425f-b916-47e9f941c208,Elite Plan,39068.03368653314,"{'tripCancellation': 7343.547207762998, 'medicalExpenses': 12471.445198684862, 'baggageLoss': 1689.5687217257469, 'travelDelay': None, 'adventureActivities': False, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.269531
074a22b5-3cfa-4489-a88e-3fc313d095df,Premium Plan,28559.454869802732,"{'tripCancellation': 7115.976599951105, 'medicalExpenses': 23643.393751270254, 'baggageLoss': 3314.4858618905137, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': None}",home,2025-04-20 13:01:47.269798
0f195ca0-c4cf-4550-8565-7aa2e76e2af4,Premium Plan,34306.44785194173,"{'tripCancellation': 9049.601972447446, 'medicalExpenses': 29535.429712679546, 'baggageLoss': 4267.897574929346, 'travelDelay': None, 'adventureActivities': False, 'luxuryAccommodation': False, 'vipAssistance': True, 'conciergeServices': False}",home,2025-04-20 13:01:47.270568
f6138628-836f-4817-b5f2-74f124ac05dc,Basic Plan,9496.250606415568,"{'tripCancellation': 1860.6235875461377, 'medicalExpenses': 13045.350735612225, 'baggageLoss': 1912.351368937735, 'travelDelay': None, 'adventureActivities': True, 'luxuryAccommodation': False, 'vipAssistance': True, 'conciergeServices': True}",travel,2025-04-20 13:01:47.270956
83e74692-df4c-4ad8-abae-ae225bfc00f6,Elite Plan,17075.844302523692,"{'tripCancellation': 7244.528580314298, 'medicalExpenses': 16764.072593721226, 'baggageLoss': 3896.723157012521, 'travelDelay': None, 'adventureActivities': False, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': None}",home,2025-04-20 13:01:47.273747
8a8927a6-a548-4a49-b712-7525c675d0d3,Basic Plan,17935.679574067093,"{'tripCancellation': 7608.489558600397, 'medicalExpenses': 47422.41657902158, 'baggageLoss': 2294.178915619419, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': None}",travel,2025-04-20 13:01:47.274402
c28ed939-ef05-49ed-befb-34873c9d3a2c,Premium Plan,30435.323902131928,"{'tripCancellation': 9602.108989513397, 'medicalExpenses': 18267.445711300694, 'baggageLoss': 3377.0881489733306, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': None, 'conciergeServices': True}",travel,2025-04-20 13:01:47.275035
5174abea-4abe-46b2-9d01-cddf439ec124,Basic Plan,28357.60595378397,"{'tripCancellation': 7761.67856812498, 'medicalExpenses': 8378.029616003872, 'baggageLoss': 835.0215199188888, 'travelDelay': 268.2027602753741, 'adventureActivities': True, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': False}",home,2025-04-20 13:01:47.276382
07b151be-b7e3-41fe-a8f4-0ae43e5dca22,Premium Plan,49963.45675257137,"{'tripCancellation': 3260.0116988732816, 'medicalExpenses': 38645.10395038912, 'baggageLoss': 3892.20652076068, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.276564
c8928366-b064-46e8-8263-1a2e85d0a4aa,Basic Plan,21602.373512846127,"{'tripCancellation': 7000.361205017652, 'medicalExpenses': 29866.062954743426, 'baggageLoss': 1673.375098394299, 'travelDelay': None, 'adventureActivities': True, 'luxuryAccommodation': True, 'vipAssistance': False, 'conciergeServices': False}",travel,2025-04-20 13:01:47.278460
9554f9d3-90e5-4841-8e36-5fbc1609e341,Elite Plan,37620.98017836667,"{'tripCancellation': 7116.611614668325, 'medicalExpenses': 23739.371563527267, 'baggageLoss': 4030.5119546333176, 'travelDelay': 650.9245171346392, 'adventureActivities': False, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': True}",travel,2025-04-20 13:01:47.278501
cf060333-faf8-434f-9552-74f934976d4a,Elite Plan,24920.41759381849,"{'tripCancellation': 8533.635917828218, 'medicalExpenses': 47652.12221426371, 'baggageLoss': 1752.489673055535, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': True, 'vipAssistance': False, 'conciergeServices': None}",travel,2025-04-20 13:01:47.279154
80f34637-5670-496c-9144-047ac950a54b,Basic Plan,21942.012055673928,"{'tripCancellation': 6645.9764768444065, 'medicalExpenses': 43598.5467791056, 'baggageLoss': 4179.966896761258, 'travelDelay': None, 'adventureActivities': True, 'luxuryAccommodation': True, 'vipAssistance': True, 'conciergeServices': None}",travel,2025-04-20 13:01:47.279766
20e861dc-c4c8-43ed-9b05-c74b1ec6d7a5,Elite Plan,12733.096945903457,"{'tripCancellation': 3608.5268535424893, 'medicalExpenses': 24711.49822970011, 'baggageLoss': 3330.592896555241, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': None}",home,2025-04-20 13:01:47.280261
d6c3a1be-8ca7-4a3b-9a4f-76ef3469d85a,Premium Plan,13149.279299681177,"{'tripCancellation': 1431.7690917531572, 'medicalExpenses': 14935.964389242617, 'baggageLoss': 2417.381545008009, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.280481
191e7077-e534-4d31-8cdf-2ebb264f33ed,Elite Plan,31307.950117830642,"{'tripCancellation': 3309.677495976191, 'medicalExpenses': 19126.424648007775, 'baggageLoss': 781.7464752241206, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': True}",home,2025-04-20 13:01:47.280606
fe059c68-c612-47f3-abb6-51047d25c3d1,Elite Plan,36330.106067137065,"{'tripCancellation': 4350.744287556747, 'medicalExpenses': 10888.605758443315, 'baggageLoss': 3239.724569156756, 'travelDelay': 239.7617530956174, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': None}",travel,2025-04-20 13:01:47.281394
bd74bcc6-954b-4fef-86d3-78acf875c38d,Elite Plan,26738.730095177325,"{'tripCancellation': 9960.60129067338, 'medicalExpenses': 22911.82971747289, 'baggageLoss': 1991.3756580098511, 'travelDelay': 385.0592987298845, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': False}",home,2025-04-20 13:01:47.281606
4be4f0ca-0f71-42a1-a75c-cb971174e119,Basic Plan,45082.769581284636,"{'tripCancellation': 5337.256507331476, 'medicalExpenses': 37284.713232127746, 'baggageLoss': 4391.236216164407, 'travelDelay': None, 'adventureActivities': False, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.282033
d60e46dc-e851-4496-8212-e40008432344,Basic Plan,14033.645398206638,"{'tripCancellation': 1504.4816824976558, 'medicalExpenses': 23293.349865120003, 'baggageLoss': 4655.476448730093, 'travelDelay': None, 'adventureActivities': True, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': False}",travel,2025-04-20 13:01:47.284781
bcca6791-b8f8-46fd-90f6-000d94883a8c,Basic Plan,37461.65323306051,"{'tripCancellation': 7205.377879673673, 'medicalExpenses': 17322.871744717486, 'baggageLoss': 4478.357196463674, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': True}",home,2025-04-20 13:01:47.285448
8973a88c-942c-4c28-ab4f-45f3435022ee,Basic Plan,16723.358330049,"{'tripCancellation': 2678.352811186349, 'medicalExpenses': 46520.37989156995, 'baggageLoss': 3069.495380424333, 'travelDelay': 104.40973216151093, 'adventureActivities': True, 'luxuryAccommodation': False, 'vipAssistance': True, 'conciergeServices': True}",travel,2025-04-20 13:01:47.285566
f93fff95-14d0-490f-90f3-4770487d897a,Basic Plan,7670.651180630124,"{'tripCancellation': 9858.038958738585, 'medicalExpenses': 44641.24791695893, 'baggageLoss': 4205.768322646618, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.286430
b6593958-9942-426d-9d44-53a76d1207d3,Basic Plan,46561.97501512093,"{'tripCancellation': 3909.4259884798234, 'medicalExpenses': 13058.103145571311, 'baggageLoss': 1919.3376350876963, 'travelDelay': 948.9842799648103, 'adventureActivities': None, 'luxuryAccommodation': True, 'vipAssistance': True, 'conciergeServices': None}",travel,2025-04-20 13:01:47.286693
59f59e1d-85cc-47e7-9230-b1d4a3cd31dd,Basic Plan,44512.57931239548,"{'tripCancellation': 3340.9271190509817, 'medicalExpenses': 13993.00291827931, 'baggageLoss': 1978.6013420505894, 'travelDelay': 991.7521539484685, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': False}",travel,2025-04-20 13:01:47.287132
37d3323d-3cc6-4d8c-879e-bc9174275093,Basic Plan,23004.49214058556,"{'tripCancellation': 7781.85835347764, 'medicalExpenses': 36384.85489936493, 'baggageLoss': 1473.115554829641, 'travelDelay': 303.7657367529487, 'adventureActivities': False, 'luxuryAccommodation': True, 'vipAssistance': True, 'conciergeServices': None}",travel,2025-04-20 13:01:47.287605
3dd5529e-6343-4a3e-8570-39001eb117f9,Elite Plan,15599.332396540374,"{'tripCancellation': 7128.025556742923, 'medicalExpenses': 17108.16031418079, 'baggageLoss': 4604.894932958511, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': True}",travel,2025-04-20 13:01:47.287730
78181ffe-bbc4-47ad-b93d-ad21c0b3d93c,Basic Plan,41035.80622848964,"{'tripCancellation': 2525.8933043341085, 'medicalExpenses': 40574.51512210599, 'baggageLoss': 3615.5950236181015, 'travelDelay': 772.8166961339906, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.287740
a91c4ea7-3e9b-4a0e-aeed-f394681846c3,Premium Plan,45311.90044943852,"{'tripCancellation': 7039.2770088568805, 'medicalExpenses': 48780.731785128366, 'baggageLoss': 962.5320565974644, 'travelDelay': 711.8575504218222, 'adventureActivities': True, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.287898
92fbf286-045f-40c7-a4d0-e562d1b7627d,Premium Plan,20187.753074058237,"{'tripCancellation': 8870.168342223593, 'medicalExpenses': 22769.330545323963, 'baggageLoss': 4061.9608680031697, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': None, 'conciergeServices': True}",travel,2025-04-20 13:01:47.288147
4e2d1d4c-21e3-44d4-a118-3e76bf29f29d,Basic Plan,18974.337950647634,"{'tripCancellation': 1442.1666627012687, 'medicalExpenses': 7595.408363931129, 'baggageLoss': 1263.1977058671002, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': True, 'conciergeServices': True}",travel,2025-04-20 13:01:47.288499
97f336ac-d70f-45ea-bd48-09407062946b,Basic Plan,26101.418096721987,"{'tripCancellation': 8488.32122723568, 'medicalExpenses': 49154.33910781389, 'baggageLoss': 2141.545127099894, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.288643
79e2739e-7e9a-4ace-884a-421c07761146,Premium Plan,41366.128444356014,"{'tripCancellation': 3974.589252292059, 'medicalExpenses': 33912.75406621456, 'baggageLoss': 1383.9256337187264, 'travelDelay': None, 'adventureActivities': False, 'luxuryAccommodation': False, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.288980
50dd5190-81a1-4144-95e3-5b47f73599ab,Basic Plan,16500.69706800105,"{'tripCancellation': 1136.0555796648562, 'medicalExpenses': 13459.471223841358, 'baggageLoss': 2430.999583703784, 'travelDelay': 294.54618638284626, 'adventureActivities': None, 'luxuryAccommodation': True, 'vipAssistance': False, 'conciergeServices': None}",travel,2025-04-20 13:01:47.289232
469d9209-6852-42bc-a376-51fc7207bd66,Elite Plan,14150.472712123332,"{'tripCancellation': 5510.290577034619, 'medicalExpenses': 5479.313114001977, 'baggageLoss': 3910.6815603645778, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': None, 'conciergeServices': False}",home,2025-04-20 13:01:47.289524
bf9f5289-0560-4aac-a4e4-2ffd68a00bcb,Basic Plan,46227.9798244732,"{'tripCancellation': 4473.145018138396, 'medicalExpenses': 16770.10529905525, 'baggageLoss': 1568.4418230100835, 'travelDelay': 992.3186075634843, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': None}",travel,2025-04-20 13:01:47.289601
9319683e-e6a3-4f87-a677-a52cfeb1b4bd,Elite Plan,44095.50938838752,"{'tripCancellation': 3079.5082613512254, 'medicalExpenses': 31454.797296272627, 'baggageLoss': 4511.149207998407, 'travelDelay': 701.5482209124441, 'adventureActivities': True, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': False}",home,2025-04-20 13:01:47.290647
dd9e129b-b865-4e42-a098-3a98cb26d096,Basic Plan,23707.67408697292,"{'tripCancellation': 6022.911552815584, 'medicalExpenses': 49957.12380058129, 'baggageLoss': 3346.3457124744973, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': True}",travel,2025-04-20 13:01:47.291533
6cf1b52e-e63e-4c32-bc95-8e52eeab873c,Elite Plan,38633.43644913556,"{'tripCancellation': 6056.6985040223035, 'medicalExpenses': 28946.167048922005, 'baggageLoss': 4115.953423950583, 'travelDelay': 316.37137619342724, 'adventureActivities': True, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': False}",travel,2025-04-20 13:01:47.291886
228a6bf6-fa03-40a9-8cc6-69d2e18d3491,Premium Plan,13136.431319102008,"{'tripCancellation': 2950.819814058908, 'medicalExpenses': 33464.176039838756, 'baggageLoss': 2692.9687560354746, 'travelDelay': 182.84322419883716, 'adventureActivities': True, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': False}",travel,2025-04-20 13:01:47.293430
18e4d202-0fe9-4a9c-a21f-68205f476768,Basic Plan,34048.77942345942,"{'tripCancellation': 2159.8196819978175, 'medicalExpenses': 30642.96553602503, 'baggageLoss': 697.2314968975445, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': True, 'conciergeServices': True}",home,2025-04-20 13:01:47.293570
345aa30e-d788-40fc-a1fc-449325d8f99f,Basic Plan,17229.773880844914,"{'tripCancellation': 4334.602299112925, 'medicalExpenses': 17912.949683520586, 'baggageLoss': 936.7099305079792, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': False}",travel,2025-04-20 13:01:47.293590
8b7a659b-33b9-4d62-9f89-130a287ff005,Elite Plan,22106.329373283606,"{'tripCancellation': 1970.2185223023798, 'medicalExpenses': 26659.28116393475, 'baggageLoss': 2527.7845572973592, 'travelDelay': 819.9782022457861, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.293648
558f89ea-b84c-4d81-843f-cdf326f9232a,Premium Plan,48318.99031242066,"{'tripCancellation': 4436.319673314618, 'medicalExpenses': 17543.692957705345, 'baggageLoss': 2981.1503470075913, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': False}",home,2025-04-20 13:01:47.294461
df72d113-9a01-4c25-860a-129003b03fe4,Basic Plan,33547.25504812863,"{'tripCancellation': 3667.2027008283803, 'medicalExpenses': 25393.77380274065, 'baggageLoss': 4661.667970509674, 'travelDelay': None, 'adventureActivities': True, 'luxuryAccommodation': False, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.295364
2d8a6743-10f7-4f50-9e1d-c5ef92da5a0e,Basic Plan,17476.094494241413,"{'tripCancellation': 7280.932111824718, 'medicalExpenses': 9036.126315390484, 'baggageLoss': 4649.408552106345, 'travelDelay': 107.35608407867664, 'adventureActivities': True, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.296380
35fa8f0a-02f8-4420-8b58-23773031fa91,Elite Plan,15950.398652560725,"{'tripCancellation': 4140.101630743904, 'medicalExpenses': 46866.07387990074, 'baggageLoss': 4482.716983760071, 'travelDelay': 450.2206195078152, 'adventureActivities': False, 'luxuryAccommodation': True, 'vipAssistance': False, 'conciergeServices': None}",home,2025-04-20 13:01:47.296809
5f2da49a-d357-4db7-9d7d-99b68df7fe82,Premium Plan,28340.54133536446,"{'tripCancellation': 5418.678237941612, 'medicalExpenses': 49818.19462240104, 'baggageLoss': 1691.05386168532, 'travelDelay': 103.14236118274131, 'adventureActivities': False, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': False}",home,2025-04-20 13:01:47.296894
fca0c2d5-2f25-43bf-9ecf-dae5cf5c940b,Basic Plan,10975.75248836315,"{'tripCancellation': 6387.259721662517, 'medicalExpenses': 38183.22778071719, 'baggageLoss': 3031.4001817014464, 'travelDelay': 848.5765442531489, 'adventureActivities': False, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': True}",travel,2025-04-20 13:01:47.297611
dd18cae3-be6f-4a4d-b8c3-9ec3f809eeff,Premium Plan,6241.110943481758,"{'tripCancellation': 9586.699538836501, 'medicalExpenses': 13571.836102890147, 'baggageLoss': 3361.802327649524, 'travelDelay': 840.3377131417557, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': None, 'conciergeServices': True}",travel,2025-04-20 13:01:47.298208
ee109135-e0e2-417a-b792-e4ba22c5432b,Premium Plan,46054.53926382165,"{'tripCancellation': 1243.7864019404371, 'medicalExpenses': 44814.64511063467, 'baggageLoss': 994.5952545721876, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.298614
d03a16c4-e822-425d-bae3-d0a9a05c7306,Premium Plan,46448.057536882,"{'tripCancellation': 8676.438719657559, 'medicalExpenses': 16679.235612507262, 'baggageLoss': 4479.59971122189, 'travelDelay': 983.4763336152761, 'adventureActivities': False, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.298762
6737dd89-31a3-4833-9740-9ecdff357951,Elite Plan,47356.03411545611,"{'tripCancellation': 5554.163746512387, 'medicalExpenses': 6305.953552989335, 'baggageLoss': 2999.4685025648973, 'travelDelay': 671.3258898776627, 'adventureActivities': False, 'luxuryAccommodation': False, 'vipAssistance': None, 'conciergeServices': False}",travel,2025-04-20 13:01:47.299128
dfe8cfea-de55-4658-9af8-140309f72d3a,Basic Plan,29794.018444803503,"{'tripCancellation': 6920.8640131466245, 'medicalExpenses': 7735.03439303714, 'baggageLoss': 2012.1634967855086, 'travelDelay': 723.85797650327, 'adventureActivities': False, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': True}",home,2025-04-20 13:01:47.299846
71b1e6a3-c3a6-431d-9053-063f79deb1b5,Premium Plan,45214.86480993038,"{'tripCancellation': 9274.812070323751, 'medicalExpenses': 24856.431544922405, 'baggageLoss': 1248.5999097711529, 'travelDelay': None, 'adventureActivities': True, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': True}",home,2025-04-20 13:01:47.300650
0971a0fd-617a-48f4-adad-7d0264072b3d,Basic Plan,36428.947797291745,"{'tripCancellation': 6649.83180341431, 'medicalExpenses': 39578.82645809954, 'baggageLoss': 3196.0369549242373, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.302077
4dd59be1-6199-4af0-bb26-7af1e0ecbbf5,Premium Plan,34182.794629768105,"{'tripCancellation': 2578.7173918328062, 'medicalExpenses': 6348.391617163036, 'baggageLoss': 1937.0965661036196, 'travelDelay': 554.7852558562845, 'adventureActivities': False, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.302297
